293,11/18/09,19:05:25, 59, 432
294,3/11/82,23:59:54, 82, 617
295,8/26/04,1:21:11, 43, 376
296,4/23/01,6:06:33, 15, 196
297,5/29/13,2:30:21, 81, 664
298,12/5/80,8:15:39, 33, 251
299,5/3/83,10:04:23, 9, 733
300,6/15/82,18:35:51, 28, 137
301,6/29/94,3:29:08, 87, 162
302,11/20/93,0:07:06, 4, 380
303,6/4/89,5:24:38, 23, 422
304,7/27/89,4:14:36, 39, 445
305,4/12/85,1:41:22, 84, 848
306,12/23/88,2:08:58, 1, 415
307,1/22/98,7:58:06, 28, 977
308,11/13/84,3:11:30, 16, 558
309,10/29/80,2:22:41, 100, 966
310,5/23/12,0:14:21, 13, 653
311,9/24/85,2:36:25, 79, 978
312,2/7/96,10:44:07, 8, 610
313,4/6/80,14:16:16, 15, 828
314,9/19/93,14:02:50, 40, 321
315,4/21/11,7:25:45, 70, 174
316,3/22/84,22:10:03, 89, 187
317,5/5/89,2:03:04, 41, 603
318,8/5/04,12:15:36, 29, 409
319,9/22/11,19:36:44, 90, 643
320,2/27/83,4:32:08, 48, 748
321,11/1/07,20:03:19, 4, 185
322,1/7/10,16:50:54, 71, 585
323,9/18/88,21:56:42, 29, 806
324,6/22/87,18:31:01, 15, 644
325,11/26/05,13:46:24, 74, 515
326,1/6/08,15:04:22, 3, 725
327,11/29/84,15:06:56, 56, 619
328,11/22/93,16:03:04, 36, 96
329,6/23/00,6:41:45, 80, 248
330,3/14/13,7:38:46, 65, 290
331,10/8/00,15:25:52, 61, 748
332,4/7/80,18:51:41, 81, 472
333,10/28/91,22:03:06, 54, 64
334,11/8/85,5:15:37, 65, 298
335,3/4/10,19:04:16, 82, 509
336,3/14/83,23:34:53, 66, 144
337,2/22/13,15:58:48, 76, 754
338,2/5/10,21:20:24, 95, 998
339,11/29/12,13:16:25, 56, 669
340,9/15/90,5:53:37, 65, 185
341,4/29/90,5:35:20, 6, 524
342,11/4/91,10:46:31, 31, 120
343,2/7/86,14:13:13, 17, 67
344,6/10/81,11:18:51, 58, 768
345,12/11/97,4:25:31, 12, 873
346,2/12/86,18:57:01, 48, 357
347,7/3/87,7:51:13, 91, 945
348,8/20/00,9:20:17, 50, 246
349,3/13/98,2:03:07, 69, 974
350,12/6/06,6:32:21, 44, 933
351,4/26/81,9:03:25, 37, 699
352,8/24/01,4:46:09, 78, 269
353,7/23/00,13:32:24, 59, 209
354,9/29/06,1:36:37, 98, 944
355,11/24/00,21:22:41, 65, 866
356,8/4/87,15:21:27, 29, 710
357,3/17/11,14:18:50, 69, 666
358,10/28/05,6:47:21, 79, 397
359,5/6/83,17:27:37, 22, 642
360,6/21/99,14:12:41, 74, 538
361,5/14/02,2:29:10, 36, 225
362,9/18/99,13:51:01, 40, 517
363,9/18/02,11:54:02, 67, 733
364,3/8/89,19:00:17, 14, 788
365,10/1/96,4:54:00, 57, 545
366,6/14/99,14:09:24, 78, 683
367,3/24/91,17:36:48, 23, 805
368,5/11/90,19:59:37, 78, 330
369,11/2/85,15:18:16, 66, 427
370,10/18/83,10:37:12, 43, 323
371,4/22/99,11:45:41, 71, 100
372,4/2/82,20:08:09, 23, 61
373,2/22/88,12:38:45, 66, 370
374,4/14/09,1:21:10, 86, 187
375,2/23/99,1:29:50, 50, 235
376,12/31/93,6:32:54, 16, 823
377,7/10/04,5:10:56, 100, 42
378,10/23/89,11:07:19, 82, 866
379,5/31/08,13:43:41, 49, 468
380,9/16/09,7:15:51, 18, 44
381,8/23/92,14:30:31, 78, 701
382,5/27/03,15:25:51, 30, 361
383,6/12/05,14:44:31, 32, 541
384,1/18/95,19:57:27, 80, 747
385,10/26/08,15:58:09, 23, 183
386,4/19/05,3:24:39, 65, 526
387,8/14/94,9:17:00, 6, 92
388,11/11/09,2:18:46, 44, 206
389,11/11/03,14:12:29, 78, 876
390,8/11/84,18:11:49, 37, 256
391,4/24/82,7:54:49, 88, 964
392,12/15/01,13:54:34, 7, 531
393,1/18/03,9:59:10, 7, 134
394,4/19/82,16:20:27, 69, 30
395,7/23/96,17:28:51, 73, 366
396,5/29/82,15:03:24, 69, 908
397,11/26/92,19:06:00, 44, 213
398,11/7/03,18:25:09, 10, 235
399,12/9/82,12:11:03, 90, 349
400,12/5/86,14:31:51, 13, 286
401,11/5/13,22:04:23, 65, 950
402,1/17/93,2:39:28, 98, 568
403,3/11/10,20:16:28, 10, 673
404,2/8/88,10:10:48, 89, 988
405,1/19/84,13:31:39, 6, 579
406,12/17/93,14:47:18, 64, 733
407,6/7/84,7:56:00, 78, 880
408,2/7/00,9:19:15, 54, 824
409,10/1/13,12:18:14, 80, 701
410,2/9/12,18:10:30, 19, 790
411,10/16/92,8:22:59, 27, 587
412,10/8/93,8:11:54, 90, 121
413,9/11/09,13:52:07, 65, 123
414,1/15/89,11:42:47, 52, 784
415,7/6/06,18:08:06, 86, 299
416,4/15/91,8:17:44, 43, 755
417,8/18/13,21:01:10, 31, 171
418,4/20/95,7:17:59, 22, 203
419,4/17/81,13:04:36, 54, 109
420,4/8/84,16:55:12, 9, 752
421,9/12/82,16:38:24, 48, 143
422,12/21/11,22:28:45, 73, 490
423,7/9/86,12:06:29, 19, 723
424,6/25/98,9:31:04, 65, 804
425,3/20/00,19:48:45, 30, 414
426,5/4/91,0:53:26, 79, 588
427,1/31/91,10:31:53, 100, 306
428,6/7/03,19:26:20, 98, 656
429,9/17/93,7:29:07, 73, 892
430,11/14/87,14:23:29, 25, 368
431,12/13/86,7:20:46, 79, 255
432,11/18/92,23:26:06, 37, 164
433,6/29/92,5:17:41, 96, 937
434,12/25/92,23:04:28, 11, 375
435,7/14/95,8:33:29, 18, 779
436,6/11/83,7:39:55, 71, 208
437,3/14/05,8:21:59, 99, 723
438,10/9/86,7:08:46, 55, 634
439,2/17/08,23:12:39, 100, 984
440,1/6/02,23:21:00, 55, 18
441,11/15/04,14:52:42, 17, 546
442,12/12/00,14:34:58, 61, 974
443,9/12/12,23:18:13, 87, 505
444,3/18/03,1:53:16, 97, 232
445,6/24/84,23:45:43, 75, 238
446,7/8/09,0:12:01, 84, 757
447,4/29/88,22:07:02, 76, 626
448,6/2/97,20:19:16, 3, 693
449,7/9/01,23:03:08, 51, 895
450,6/28/06,5:22:05, 83, 724
451,2/25/86,4:40:08, 89, 89
452,7/23/05,19:09:04, 43, 492
453,3/19/88,5:46:59, 30, 79
454,10/28/85,22:20:52, 33, 738
455,7/25/92,23:03:26, 36, 867
456,5/17/90,10:22:09, 65, 333
457,3/19/01,13:20:01, 59, 526
458,1/12/80,20:07:00, 99, 275
459,11/14/07,11:09:48, 25, 44
460,4/21/13,6:26:44, 13, 33
461,7/21/09,18:14:42, 2, 789
462,11/6/05,2:31:29, 59, 791
463,5/26/97,12:59:21, 88, 135
464,11/23/83,8:20:30, 89, 959
465,11/26/84,13:02:02, 38, 770
466,5/30/06,23:37:39, 22, 534
467,12/5/85,6:19:02, 55, 165
468,8/9/07,8:57:57, 42, 298
469,2/9/90,8:33:59, 7, 226
470,5/31/11,7:22:30, 89, 260
471,4/3/91,8:05:39, 47, 764
472,11/3/98,5:14:13, 93, 675
473,6/13/88,22:40:34, 14, 677
474,8/11/10,4:50:33, 58, 568
475,8/5/96,20:38:22, 98, 247
476,1/28/97,22:59:47, 25, 252
477,5/8/84,21:57:35, 17, 358
478,7/2/88,6:04:39, 14, 269
479,6/9/94,20:24:22, 56, 775
480,11/5/10,13:05:23, 93, 81
481,10/18/96,16:40:05, 44, 544
482,5/10/84,13:33:26, 96, 341
483,1/28/83,18:20:23, 5, 76
484,4/14/05,11:41:49, 13, 257
485,8/27/02,19:26:11, 46, 835
486,9/28/92,4:53:29, 91, 682
487,4/10/98,9:35:33, 47, 937
488,1/21/81,8:00:10, 66, 989
489,4/6/11,21:08:53, 81, 78
490,5/26/06,19:21:00, 58, 120
491,3/3/00,14:34:45, 38, 947
492,9/30/86,15:28:10, 21, 439
493,9/10/03,6:41:28, 27, 227
494,1/1/88,18:03:28, 78, 391
495,10/8/03,15:28:23, 37, 260
496,1/18/05,16:41:34, 86, 261
497,4/2/86,15:12:08, 48, 940
498,8/30/87,2:34:46, 81, 116
499,3/15/08,11:30:08, 58, 571
500,9/11/96,6:03:24, 97, 30
501,9/18/13,0:48:41, 31, 83
502,3/11/88,11:31:06, 63, 196
503,6/16/98,20:32:31, 85, 678
504,6/7/94,15:31:33, 49, 226
505,1/16/91,16:14:06, 32, 408
506,2/28/83,6:13:35, 84, 50
507,8/12/95,0:52:01, 69, 813
508,9/5/00,10:52:34, 58, 165
509,1/4/89,8:20:31, 70, 618
510,12/24/04,13:37:45, 47, 730
511,5/25/82,20:27:09, 65, 96
512,11/16/86,21:43:50, 17, 60
513,6/14/88,10:22:10, 43, 19
514,2/1/13,6:07:29, 94, 357
515,7/24/83,17:41:55, 19, 447
516,3/9/96,2:51:49, 1, 901
517,5/3/83,18:01:55, 70, 170
518,11/22/96,23:30:06, 20, 753
519,5/19/86,10:12:07, 46, 796
520,2/12/92,14:57:02, 35, 633
521,3/20/07,3:18:36, 1, 42
522,5/6/02,19:13:53, 87, 15
523,1/5/92,11:11:32, 57, 153
524,2/18/83,15:34:09, 23, 340
525,7/29/93,10:05:23, 68, 307
526,5/19/97,16:51:44, 85, 288
527,1/19/09,13:31:15, 95, 776
528,11/2/02,12:58:48, 83, 720
529,4/20/89,11:38:59, 82, 572
530,5/29/07,18:36:07, 29, 729
531,9/5/00,18:48:39, 19, 946
532,7/24/09,14:34:25, 8, 497
533,4/28/96,21:07:40, 9, 348
534,2/16/00,1:16:24, 96, 893
535,4/10/06,6:30:24, 72, 708
536,10/4/81,5:58:23, 62, 708
537,4/10/87,7:02:43, 91, 803
538,3/18/80,21:35:10, 82, 255
539,1/1/91,17:59:14, 67, 511
540,1/19/06,9:25:27, 62, 47
541,6/28/81,2:31:03, 49, 789
542,1/27/98,1:24:43, 26, 711
543,5/18/98,22:21:13, 79, 564
544,10/5/08,5:46:05, 56, 740
545,7/22/83,10:02:53, 77, 54
546,8/22/96,18:22:40, 55, 713
547,12/21/84,4:50:31, 10, 744
548,10/23/01,0:32:14, 87, 962
549,12/6/87,17:00:31, 45, 690
550,3/9/83,0:10:34, 28, 501
551,4/21/90,9:49:09, 64, 127
552,8/21/92,11:13:00, 62, 88
553,9/30/12,6:08:45, 13, 612
554,2/12/86,20:42:55, 60, 966
555,2/7/84,14:49:27, 50, 320
556,11/1/05,23:21:13, 24, 689
557,6/21/98,10:31:53, 95, 915
558,12/2/09,20:04:47, 63, 586
559,12/29/02,8:16:31, 75, 585
560,12/7/86,3:06:59, 79, 903
561,4/1/02,23:11:54, 7, 678
562,10/31/02,20:36:06, 85, 53
563,4/28/93,16:54:23, 28, 320
564,6/28/85,4:03:53, 45, 638
565,12/28/86,23:35:00, 12, 882
566,7/24/91,0:30:48, 41, 568
567,3/1/06,15:32:39, 90, 781
568,5/31/93,18:30:21, 56, 81
569,10/21/87,1:47:31, 7, 641
570,7/26/95,8:58:59, 21, 746
571,12/10/81,23:20:40, 65, 808
572,12/11/03,7:32:15, 35, 842
573,1/29/09,9:00:02, 54, 862
574,6/27/93,16:52:52, 71, 231
575,12/22/08,14:42:44, 25, 548
576,9/25/92,4:59:25, 90, 77
577,3/30/95,5:12:43, 51, 97
578,2/16/02,10:22:13, 35, 136
579,12/30/02,12:30:52, 78, 747
580,4/3/92,22:59:20, 29, 269
581,11/2/95,9:58:23, 51, 654
582,8/22/83,6:14:32, 13, 415
583,12/16/08,11:07:01, 61, 518
584,10/11/02,8:02:13, 21, 616
585,5/12/00,18:24:27, 32, 601
586,9/14/83,0:19:16, 73, 231
587,2/17/87,5:56:26, 56, 384
588,11/7/83,22:16:17, 62, 819
589,5/30/91,16:42:52, 53, 3
590,6/19/88,0:40:38, 9, 210
591,10/5/12,13:59:48, 48, 615
592,12/1/87,21:52:33, 40, 263
593,12/31/86,15:49:53, 46, 917
594,5/21/12,14:01:03, 87, 716
595,1/13/08,3:01:37, 67, 541
596,7/28/81,16:37:30, 29, 894
597,11/22/98,11:14:58, 79, 780
598,5/6/06,21:54:22, 42, 229
599,1/22/08,15:20:04, 69, 845
600,4/29/80,15:47:40, 15, 377
601,7/22/99,18:40:11, 40, 513
602,6/15/10,11:18:54, 60, 309
603,4/25/96,22:26:13, 68, 73
604,11/1/83,21:02:32, 71, 89
605,3/23/89,8:52:22, 68, 446
606,10/24/99,19:26:37, 90, 344
607,2/4/91,23:41:12, 54, 798
608,9/28/86,9:27:58, 4, 738
609,1/10/82,19:57:05, 48, 261
610,9/27/93,17:41:51, 23, 149
611,4/26/92,10:37:12, 55, 549
612,7/29/96,2:07:27, 67, 427
613,10/12/97,9:11:00, 89, 378
614,7/11/86,16:34:47, 100, 723
615,10/6/88,6:37:54, 6, 84
616,5/19/05,10:15:56, 86, 841
617,1/19/02,0:07:45, 41, 494
618,10/7/87,14:17:21, 8, 707
619,4/18/88,8:05:40, 98, 92
620,6/8/89,10:49:23, 87, 424
621,12/5/09,18:12:32, 25, 751
622,5/5/88,18:25:27, 15, 21
623,1/21/87,11:47:51, 17, 111
624,9/30/09,21:44:16, 44, 599
625,6/22/08,0:58:58, 8, 365
626,10/12/97,6:29:13, 89, 783
627,7/28/91,16:58:21, 12, 133
628,1/18/96,12:42:04, 28, 463
629,10/26/84,18:13:15, 29, 838
630,5/14/02,7:01:55, 10, 276
631,6/3/95,20:27:37, 53, 823
632,10/18/84,2:03:10, 71, 563
633,6/3/99,13:40:51, 100, 364
634,4/12/80,10:25:31, 92, 576
635,10/11/93,20:32:46, 82, 626
636,2/4/99,2:13:24, 87, 677
637,7/16/05,7:35:45, 1, 982
638,6/9/12,0:04:44, 98, 330
639,1/7/02,8:22:37, 38, 592
640,12/10/93,12:40:32, 95, 296
641,11/11/93,0:19:10, 79, 222
642,4/3/87,2:44:53, 69, 164
643,12/7/90,7:10:13, 60, 932
644,3/9/07,16:49:37, 54, 808
645,5/2/00,23:12:41, 8, 698
646,12/29/06,9:46:51, 5, 777
647,12/16/03,22:21:42, 96, 965
648,7/26/00,18:56:20, 56, 218
649,2/4/06,3:51:17, 33, 426
650,4/29/98,20:02:40, 80, 848
651,12/7/95,5:46:22, 44, 550
652,8/11/93,8:49:55, 6, 391
653,11/27/01,19:30:06, 62, 896
654,9/12/92,9:19:12, 15, 551
655,6/12/90,13:14:33, 44, 952
656,12/11/09,19:18:13, 45, 133
657,5/10/02,7:36:24, 79, 632
658,9/24/99,17:09:25, 90, 479
659,6/12/12,22:32:38, 5, 265
660,6/11/01,4:20:34, 59, 868
661,7/19/12,16:39:52, 40, 935
662,8/27/01,7:40:58, 64, 640
663,12/3/11,14:10:36, 7, 547
664,7/4/85,14:38:44, 48, 852
665,12/23/97,2:07:49, 53, 5
666,2/16/90,11:11:40, 90, 360
667,12/15/02,3:01:42, 41, 49
668,8/23/07,2:36:54, 26, 484
669,11/14/86,19:59:05, 92, 664
670,1/14/98,20:10:48, 96, 477
671,6/8/98,12:21:04, 83, 441
672,8/31/03,14:16:02, 5, 87
673,4/11/09,17:33:21, 21, 438
674,6/2/11,2:56:43, 100, 249
675,8/15/97,11:24:07, 46, 62
676,2/12/11,8:12:43, 21, 728
677,8/9/04,7:36:15, 17, 699
678,5/29/90,8:04:36, 65, 224
679,4/24/89,5:39:40, 98, 906
680,1/25/92,15:55:50, 38, 742
681,4/10/11,22:45:42, 28, 464
682,8/26/97,18:25:39, 7, 31
683,7/30/08,22:48:39, 5, 617
684,10/19/03,18:48:07, 96, 11
685,7/16/96,15:56:42, 13, 76
686,2/20/07,7:08:41, 87, 109
687,1/23/81,11:54:17, 90, 294
688,6/27/12,1:50:25, 76, 501
689,8/23/87,18:50:35, 52, 756
690,2/1/11,6:39:46, 32, 550
691,6/9/95,20:59:06, 64, 559
692,6/30/97,4:41:28, 100, 130
693,2/4/04,17:42:28, 17, 97
694,9/28/09,9:49:47, 90, 803
695,6/25/09,7:24:50, 32, 135
696,3/2/11,19:24:11, 11, 94
697,11/18/94,0:56:15, 77, 696
698,4/24/97,1:00:31, 82, 102
699,8/3/86,15:26:14, 89, 610
700,12/16/95,7:56:36, 48, 111
