77,5/17/03,13:35:22, 49, 547
78,2/13/84,9:05:56, 87, 469
79,7/20/95,17:18:39, 32, 212
80,3/27/02,13:54:42, 41, 191
81,9/22/86,14:52:35, 67, 455
82,2/15/82,5:02:21, 69, 99
83,10/31/04,2:28:53, 67, 42
84,1/2/00,1:31:52, 87, 552
85,10/23/99,10:27:58, 55, 950
86,9/10/04,15:31:29, 51, 257
87,4/24/92,23:03:13, 78, 566
88,9/1/92,13:43:27, 3, 540
89,9/4/83,17:26:01, 7, 813
90,3/7/81,16:57:23, 8, 243
91,2/14/95,19:18:52, 19, 933
92,8/17/10,10:00:12, 99, 733
93,12/15/02,6:40:44, 24, 964
94,8/10/83,11:22:04, 57, 172
95,10/18/09,13:07:24, 4, 992
96,2/6/93,13:20:22, 70, 934
97,9/12/94,1:59:48, 68, 737
98,11/7/10,7:38:12, 18, 910
99,1/20/91,22:44:59, 72, 859
100,4/18/82,18:08:21, 91, 217
101,1/14/84,23:31:35, 17, 173
102,6/25/87,6:29:58, 26, 378
103,11/1/82,22:22:07, 59, 856
104,4/2/00,19:04:46, 31, 848
105,2/1/96,19:51:40, 53, 426
106,9/27/87,14:16:44, 77, 91
107,8/7/91,4:51:37, 48, 525
108,7/21/01,23:32:55, 49, 836
109,5/28/96,4:21:46, 45, 971
110,8/28/94,16:59:10, 51, 990
111,11/24/97,16:21:38, 16, 21
112,10/10/95,11:18:00, 47, 596
113,5/29/00,6:45:55, 81, 729
114,8/17/86,1:05:12, 28, 81
115,10/24/83,6:24:18, 31, 673
116,7/25/13,12:23:21, 35, 966
117,8/13/90,8:14:17, 69, 694
118,4/18/97,2:18:49, 61, 571
119,1/20/90,7:24:39, 34, 716
120,6/2/09,12:02:56, 89, 788
121,1/26/82,14:58:18, 44, 246
122,11/6/07,14:28:25, 91, 968
123,2/22/09,23:24:10, 86, 357
124,7/8/11,4:06:23, 24, 381
125,12/25/81,18:34:52, 86, 93
126,5/16/80,10:43:25, 100, 983
127,12/28/98,19:09:38, 59, 492
128,7/8/10,13:00:24, 75, 719
129,10/27/95,12:58:43, 94, 837
130,4/28/03,17:58:58, 21, 172
131,2/18/80,15:17:05, 65, 387
132,10/22/98,8:15:40, 62, 667
133,5/22/09,9:01:30, 59, 152
134,11/27/06,4:38:27, 84, 864
135,5/19/10,18:38:14, 71, 654
136,6/29/03,1:40:11, 39, 253
137,4/20/09,18:35:06, 82, 238
138,10/21/03,4:59:12, 85, 150
139,6/16/84,6:32:27, 12, 395
140,12/7/03,8:22:45, 98, 22
141,4/7/95,1:13:23, 95, 184
142,10/31/93,3:48:36, 58, 874
143,6/18/03,4:46:52, 61, 434
144,8/19/86,0:13:43, 28, 233
145,11/9/96,17:23:50, 1, 424
146,2/18/87,15:32:46, 24, 116
147,1/29/13,20:54:31, 70, 687
148,4/30/12,5:53:09, 92, 604
149,8/6/96,21:48:56, 8, 105
150,7/24/91,12:13:37, 58, 674
151,12/18/12,2:12:52, 73, 195
152,10/4/84,7:34:55, 39, 314
153,9/26/81,6:20:00, 10, 723
154,4/25/84,8:01:11, 35, 411
155,8/21/04,14:26:15, 12, 843
156,7/4/01,21:06:48, 81, 676
157,8/31/90,18:26:23, 47, 77
158,2/15/99,10:10:40, 3, 845
159,9/15/01,15:14:29, 37, 212
160,2/3/82,2:23:51, 9, 675
161,10/22/85,12:34:05, 70, 299
162,12/30/84,23:13:10, 26, 491
163,5/20/88,0:26:55, 58, 343
164,7/3/97,9:46:45, 91, 405
165,2/21/01,2:33:46, 35, 670
166,2/22/04,16:41:44, 8, 1000
167,12/6/11,1:08:48, 32, 863
168,3/31/92,6:55:07, 68, 881
169,12/20/03,18:33:19, 98, 897
170,11/8/99,1:35:34, 93, 119
171,7/8/13,5:17:16, 54, 786
172,7/7/90,18:38:55, 82, 799
173,5/21/10,0:00:13, 89, 63
174,8/13/84,9:18:29, 32, 88
175,2/22/97,8:32:35, 4, 753
176,3/18/00,18:05:24, 44, 543
177,6/12/83,14:36:33, 57, 583
178,4/1/85,6:24:30, 77, 140
179,2/3/91,15:30:34, 58, 844
180,7/30/99,19:28:31, 70, 464
181,10/28/03,12:14:30, 71, 792
182,1/16/04,17:27:34, 37, 674
183,11/29/83,8:51:41, 58, 2
184,9/21/97,17:31:40, 98, 928
185,6/25/94,10:04:00, 46, 628
186,4/8/86,15:35:42, 14, 971
187,12/29/88,8:53:45, 11, 175
188,11/13/00,7:32:19, 93, 126
189,4/6/98,12:27:15, 77, 71
190,4/2/86,0:52:35, 28, 171
191,12/24/89,3:52:51, 71, 258
192,7/11/89,13:49:18, 92, 589
193,11/9/90,20:13:20, 50, 37
194,12/15/93,12:09:52, 51, 918
195,1/22/11,18:28:55, 69, 115
196,7/28/83,23:35:38, 56, 909
197,12/7/06,12:22:11, 15, 610
198,5/5/06,9:08:09, 25, 770
199,10/20/81,14:35:44, 26, 350
200,8/27/93,10:31:02, 4, 515
201,10/26/83,10:43:09, 16, 734
202,5/3/92,21:52:43, 95, 791
203,12/4/13,9:45:18, 55, 66
204,9/19/10,2:25:33, 91, 504
205,6/16/82,23:45:35, 22, 599
206,6/5/84,17:03:42, 5, 700
207,2/26/94,21:25:00, 98, 483
208,11/11/93,5:30:12, 2, 679
209,1/14/85,15:50:23, 67, 347
210,10/7/11,19:12:37, 36, 186
211,12/31/83,20:37:31, 4, 839
212,4/19/96,11:07:46, 64, 524
213,11/5/94,12:56:29, 6, 289
214,2/21/90,5:40:01, 97, 899
215,5/29/99,20:54:18, 38, 445
216,2/28/92,3:34:08, 76, 620
217,9/5/81,7:57:42, 76, 203
218,10/4/01,21:52:35, 93, 234
219,4/16/89,3:56:55, 4, 664
220,3/4/96,6:42:02, 67, 400
221,7/31/93,22:42:54, 65, 327
222,8/11/10,21:02:54, 7, 840
223,9/1/86,15:23:15, 62, 520
224,4/9/96,21:34:07, 4, 19
225,9/28/86,18:48:18, 37, 967
226,8/12/88,0:10:46, 21, 463
227,10/27/91,15:30:20, 12, 123
228,6/24/85,1:42:47, 72, 159
229,1/30/96,11:50:04, 33, 624
230,10/6/94,3:06:24, 5, 963
231,1/10/88,20:44:03, 40, 584
232,6/8/11,23:24:41, 66, 26
233,6/25/80,19:52:16, 76, 589
234,7/31/10,8:38:00, 79, 528
235,4/4/83,4:24:11, 86, 946
236,4/23/88,1:36:49, 63, 393
237,6/7/85,19:52:18, 1, 695
238,5/29/81,1:54:17, 89, 799
239,3/2/84,4:35:42, 97, 921
240,1/6/83,7:38:45, 27, 347
241,8/30/88,20:09:12, 82, 477
242,10/20/89,15:36:40, 67, 404
243,11/8/93,11:44:15, 59, 988
244,7/24/92,5:29:54, 9, 95
245,1/16/07,6:46:16, 76, 109
246,2/27/91,11:05:46, 12, 861
247,8/16/88,22:59:50, 63, 827
248,7/29/93,13:32:05, 49, 371
249,10/28/89,1:48:11, 10, 27
250,2/13/82,8:28:40, 6, 303
251,9/9/88,9:23:01, 87, 69
252,8/18/95,2:44:28, 13, 513
253,3/1/84,4:58:14, 33, 721
254,8/1/88,7:27:36, 4, 48
255,4/16/06,12:55:56, 63, 966
256,2/25/03,8:12:47, 25, 912
257,5/20/92,12:31:48, 36, 51
258,8/26/98,12:44:09, 27, 520
259,2/22/07,9:40:27, 98, 694
260,1/31/80,9:01:22, 28, 590
261,6/19/90,13:28:00, 74, 951
262,11/10/89,18:31:10, 98, 386
263,4/4/90,3:09:10, 86, 394
264,1/18/12,3:02:11, 73, 687
265,9/15/90,1:42:37, 26, 629
266,1/18/93,8:07:16, 20, 865
267,12/25/94,15:23:59, 63, 181
268,2/18/96,9:30:39, 93, 745
269,9/24/94,4:15:43, 55, 157
270,9/10/80,10:47:11, 87, 18
271,6/18/86,0:54:32, 88, 312
272,8/14/00,23:58:11, 3, 303
273,10/11/05,4:35:06, 27, 820
274,5/10/02,18:36:52, 4, 372
275,12/13/90,1:31:18, 74, 356
276,6/7/09,18:19:53, 96, 736
277,11/8/10,6:28:59, 3, 905
278,11/18/97,0:20:03, 87, 256
279,10/31/95,3:36:19, 28, 227
280,1/11/84,3:14:54, 6, 921
281,7/11/99,3:15:50, 62, 189
282,11/21/98,1:38:40, 47, 308
283,6/10/12,14:27:58, 76, 80
284,7/7/91,4:09:17, 4, 465
285,5/30/87,5:21:16, 15, 174
286,9/21/89,23:27:41, 33, 418
287,6/22/02,5:06:49, 38, 54
288,10/12/89,21:53:59, 42, 373
289,11/14/96,3:50:03, 48, 187
290,6/6/92,13:04:26, 12, 878
291,8/24/06,11:43:01, 54, 673
292,10/13/00,12:38:32, 20, 866
293,4/1/03,18:21:01, 56, 909
294,5/16/05,10:40:04, 63, 778
295,5/23/82,6:08:00, 51, 273
296,9/12/01,18:49:04, 86, 42
297,8/13/03,16:09:39, 28, 902
298,9/24/87,13:51:12, 73, 510
299,2/28/95,23:07:07, 70, 2
300,7/8/90,20:07:23, 88, 462
301,10/1/88,8:31:13, 1, 417
302,3/3/83,21:19:54, 6, 141
303,9/26/93,4:27:11, 8, 590
304,11/18/13,4:54:40, 66, 789
305,4/8/95,3:13:45, 88, 210
306,5/28/87,10:04:54, 3, 788
307,7/23/81,11:50:27, 66, 462
308,9/21/82,19:54:34, 5, 459
309,2/3/87,10:57:52, 4, 700
310,5/17/85,8:04:45, 34, 966
311,7/2/85,12:19:28, 81, 234
312,8/7/91,16:38:14, 85, 191
313,4/3/07,12:41:07, 5, 945
314,4/11/09,20:50:55, 14, 893
315,2/21/91,9:26:35, 8, 762
316,8/9/09,3:20:40, 57, 953
317,6/15/85,22:26:32, 53, 36
318,7/5/92,8:48:57, 40, 196
319,1/2/09,4:21:07, 15, 873
320,11/23/01,11:43:50, 20, 782
321,3/13/13,18:17:53, 34, 776
322,9/9/83,10:22:01, 67, 434
323,10/13/85,0:53:29, 50, 218
324,4/8/01,6:41:16, 60, 308
325,3/10/04,0:19:39, 7, 329
326,3/7/08,20:00:51, 40, 198
327,4/11/09,13:07:44, 18, 83
328,1/24/06,19:48:44, 89, 178
329,8/6/10,15:38:15, 21, 253
330,1/1/01,21:42:24, 30, 199
331,2/6/12,7:08:28, 23, 900
332,4/8/09,2:45:38, 4, 927
333,8/30/04,13:44:11, 7, 880
334,1/8/96,2:44:10, 33, 225
335,7/24/12,16:38:26, 60, 199
336,5/27/94,7:41:12, 82, 748
337,5/30/94,3:44:55, 96, 550
338,12/21/92,8:40:17, 34, 291
339,5/14/08,21:37:19, 19, 261
340,4/9/93,4:19:03, 83, 286
341,7/16/95,7:51:41, 5, 242
342,5/8/90,16:06:57, 89, 712
343,11/2/87,17:54:13, 17, 115
344,7/30/86,22:50:17, 33, 810
345,6/16/82,7:37:21, 42, 113
346,8/8/91,1:38:10, 81, 695
347,12/8/80,20:09:05, 51, 659
348,2/17/80,0:41:03, 53, 250
349,5/4/99,15:21:59, 38, 216
350,5/16/87,19:54:50, 52, 126
351,3/6/01,3:59:24, 21, 668
352,2/26/05,11:10:56, 38, 720
353,5/28/84,8:25:56, 30, 960
354,6/5/96,3:22:29, 90, 536
355,8/30/85,19:11:10, 70, 552
356,3/2/13,10:17:26, 47, 771
357,8/10/98,15:01:58, 45, 918
358,1/27/93,20:39:29, 94, 461
359,11/12/82,0:24:14, 61, 604
360,4/7/13,15:23:04, 20, 621
361,4/9/01,18:29:52, 82, 552
362,1/2/84,6:09:14, 51, 506
363,11/20/00,10:53:01, 71, 179
364,12/9/87,6:03:04, 36, 168
365,9/4/96,6:57:46, 66, 414
366,1/17/81,19:44:12, 94, 18
367,6/28/85,17:57:24, 21, 951
368,6/23/99,22:39:19, 17, 463
369,3/23/90,2:16:35, 53, 761
370,4/1/11,1:46:40, 36, 570
371,10/8/09,11:18:39, 55, 465
372,7/24/92,13:55:08, 67, 270
373,6/7/00,0:37:06, 91, 113
374,7/12/03,5:26:08, 63, 834
375,1/3/80,9:54:59, 28, 86
376,2/23/95,21:05:34, 31, 617
377,9/20/12,23:47:11, 25, 583
378,7/19/92,12:11:11, 56, 124
379,9/27/94,4:13:54, 84, 596
380,9/11/07,13:06:08, 12, 704
381,10/6/99,23:43:16, 5, 870
382,7/6/80,13:59:51, 83, 678
383,4/4/86,12:41:12, 87, 427
384,5/30/93,17:07:37, 96, 346
385,3/28/89,11:41:39, 98, 170
386,2/8/99,11:15:18, 29, 483
387,2/12/02,16:07:50, 46, 254
388,1/28/84,18:08:14, 15, 190
389,6/7/93,4:57:59, 51, 116
390,10/23/07,11:39:10, 76, 596
391,2/7/97,11:34:40, 42, 86
392,12/13/86,4:01:41, 45, 364
393,12/19/99,3:38:13, 3, 121
394,12/18/09,4:07:17, 20, 787
395,3/14/94,1:57:07, 93, 698
396,12/6/93,20:25:14, 18, 98
397,6/20/93,14:07:13, 16, 425
398,8/20/87,7:18:53, 39, 602
399,10/1/91,1:28:57, 42, 514
400,6/11/86,13:32:32, 75, 127
401,12/27/80,7:18:54, 6, 309
402,7/15/89,12:26:18, 77, 343
403,10/14/12,13:32:54, 96, 679
404,7/19/86,19:19:19, 100, 367
405,8/2/04,18:34:44, 68, 222
406,12/20/11,2:10:14, 99, 142
407,7/27/07,0:21:45, 86, 317
408,1/18/80,5:16:07, 31, 451
409,6/5/83,1:26:36, 95, 775
410,12/31/83,1:32:19, 5, 90
411,10/18/90,11:01:56, 71, 886
412,1/12/12,14:22:40, 4, 523
413,8/23/07,7:30:31, 6, 837
414,5/1/13,7:34:00, 97, 217
415,5/10/97,23:38:12, 15, 770
416,1/11/00,22:03:35, 81, 274
417,5/17/93,2:14:06, 48, 294
418,4/4/95,15:06:31, 47, 798
419,5/21/82,22:41:18, 23, 786
420,9/27/93,22:18:25, 36, 60
421,6/30/10,0:10:57, 82, 487
422,12/25/07,23:30:44, 100, 325
423,9/10/80,11:56:23, 23, 251
424,1/29/81,9:31:58, 71, 693
425,5/28/98,8:23:57, 3, 68
426,10/11/87,14:31:12, 10, 296
427,1/18/94,22:54:17, 52, 744
428,9/20/84,23:41:49, 81, 499
429,10/4/99,14:00:58, 12, 481
430,3/7/13,17:21:34, 1, 947
431,11/30/88,10:55:35, 57, 847
432,8/18/13,19:39:06, 63, 985
433,10/20/98,5:44:50, 51, 164
434,12/25/11,5:45:33, 87, 391
435,12/28/99,10:28:50, 93, 679
436,11/13/05,1:37:05, 1, 225
437,11/7/92,2:13:44, 33, 376
438,2/27/83,15:24:50, 11, 316
439,2/14/97,10:22:02, 18, 710
440,10/31/82,1:46:04, 28, 729
441,2/16/96,22:37:12, 48, 89
442,10/19/86,22:05:31, 46, 299
443,1/11/93,5:54:27, 94, 777
444,6/6/06,16:32:13, 62, 259
445,5/26/88,12:54:11, 82, 924
446,4/4/83,17:16:23, 65, 535
447,8/24/83,8:37:25, 11, 166
448,6/7/85,1:01:57, 62, 819
449,2/4/07,8:13:43, 61, 735
450,12/22/92,16:41:57, 22, 583
451,6/20/02,20:25:33, 58, 244
452,4/18/10,2:12:47, 21, 705
453,1/5/02,1:48:09, 64, 132
454,2/28/92,12:57:50, 46, 201
455,10/20/94,5:39:49, 75, 701
456,5/28/05,3:06:29, 79, 459
457,11/23/12,12:26:30, 52, 992
458,8/18/01,12:09:05, 88, 103
459,10/22/81,22:11:12, 43, 707
460,7/8/99,3:02:14, 9, 821
461,10/25/86,8:52:44, 43, 815
462,12/27/05,16:14:48, 15, 118
463,6/9/85,0:55:00, 60, 314
464,11/14/94,2:54:17, 70, 255
465,4/27/85,9:16:12, 53, 147
466,2/7/03,1:43:40, 64, 860
467,12/25/85,7:13:09, 21, 863
468,11/20/98,20:48:17, 100, 138
469,5/19/02,1:15:35, 86, 322
470,12/20/93,23:05:22, 44, 198
471,9/7/86,15:26:42, 78, 530
472,10/23/09,1:13:06, 90, 240
473,3/2/11,10:41:07, 74, 863
474,8/25/13,3:53:13, 51, 693
475,10/1/97,18:36:00, 27, 349
476,2/25/81,2:07:39, 22, 350
477,7/8/93,18:30:51, 3, 194
478,3/23/04,10:19:53, 3, 124
479,2/20/06,3:02:39, 32, 337
480,6/14/92,3:09:22, 44, 465
481,8/2/13,5:41:49, 98, 623
482,6/7/03,15:57:31, 15, 26
483,3/4/98,6:28:15, 43, 706
484,3/18/88,11:50:27, 61, 534
485,5/3/83,16:55:50, 48, 505
486,4/22/06,13:56:22, 91, 65
487,12/4/94,0:56:50, 38, 492
488,3/28/94,7:10:12, 60, 371
489,5/10/90,5:07:40, 67, 400
490,4/20/10,15:57:23, 88, 716
491,2/10/08,9:12:56, 82, 790
492,5/5/12,3:18:56, 81, 469
493,8/22/02,12:55:10, 78, 83
494,12/29/83,4:42:07, 69, 8
495,9/10/99,18:45:51, 70, 130
496,8/29/88,5:13:51, 3, 927
497,8/12/06,17:30:37, 41, 901
498,2/1/91,6:31:59, 17, 437
499,3/28/87,12:05:16, 71, 766
500,1/10/91,23:00:08, 51, 781
501,9/28/80,11:52:15, 74, 155
502,5/13/03,7:15:21, 34, 937
503,9/29/99,18:20:25, 100, 321
504,11/9/99,6:26:47, 53, 982
505,2/26/02,0:11:56, 68, 739
506,10/5/93,6:40:30, 56, 97
507,7/23/11,15:11:18, 27, 394
508,10/1/94,14:51:18, 81, 985
509,12/21/08,16:53:04, 39, 821
510,4/22/81,23:28:02, 95, 779
511,10/16/81,13:23:36, 23, 228
512,7/29/06,5:52:12, 67, 431
513,7/21/85,14:06:10, 15, 616
514,5/18/86,18:45:51, 93, 19
515,2/3/80,15:00:00, 36, 782
516,5/3/02,7:00:38, 35, 165
517,12/31/83,4:16:45, 70, 316
518,1/27/03,16:03:49, 9, 705
519,1/12/86,17:49:56, 17, 104
520,7/15/82,13:49:12, 28, 611
521,10/6/83,11:11:29, 3, 873
522,3/14/12,20:19:34, 82, 711
523,9/1/94,14:33:12, 21, 464
524,2/20/97,17:41:55, 13, 516
525,3/10/99,3:12:21, 33, 111
526,9/19/98,10:53:41, 7, 960
527,8/23/83,21:54:20, 95, 633
528,10/10/89,0:09:45, 86, 416
529,5/29/98,4:21:53, 23, 85
530,12/2/97,22:58:44, 22, 712
531,3/11/02,2:08:48, 54, 17
532,10/22/13,16:56:43, 20, 394
533,7/2/86,19:39:52, 79, 352
534,11/24/06,20:06:21, 17, 357
535,1/29/96,21:15:36, 69, 869
536,2/1/12,6:53:47, 48, 153
537,5/26/09,19:27:29, 74, 559
538,8/27/82,17:39:47, 53, 568
539,6/19/13,18:40:47, 93, 181
540,10/4/84,1:47:58, 82, 869
541,1/1/96,7:34:43, 87, 350
542,8/24/86,3:35:00, 43, 733
543,12/4/02,19:28:10, 49, 394
544,3/29/88,10:40:06, 100, 170
545,10/20/11,7:55:38, 45, 261
546,10/21/90,14:15:04, 73, 419
547,1/12/97,16:05:14, 46, 336
548,5/10/05,17:57:01, 25, 816
549,8/7/00,11:54:45, 80, 868
550,3/3/80,3:34:51, 11, 739
551,10/21/81,8:13:41, 58, 644
552,6/5/10,14:09:28, 68, 328
553,12/16/99,13:55:05, 61, 138
554,2/17/92,15:18:44, 16, 16
555,6/10/96,22:02:10, 17, 717
556,11/19/86,13:04:50, 3, 246
557,7/25/04,20:34:25, 22, 660
558,3/13/93,15:21:44, 58, 928
559,6/15/89,23:16:26, 69, 333
560,1/23/04,2:39:23, 67, 395
561,11/16/11,4:01:07, 74, 282
562,7/26/12,22:05:30, 93, 122
563,1/5/08,0:12:38, 59, 967
564,4/6/93,7:46:24, 87, 922
565,8/10/06,5:20:46, 43, 643
566,5/5/08,18:27:15, 74, 172
567,6/17/93,9:02:44, 90, 325
568,10/21/02,23:28:36, 70, 217
569,12/3/85,19:09:22, 4, 62
570,7/16/91,17:05:56, 84, 999
571,10/5/87,14:44:26, 95, 893
572,9/19/80,18:39:59, 30, 432
573,3/9/84,2:15:07, 3, 999
574,8/30/84,20:44:15, 31, 44
575,1/4/86,20:30:44, 46, 571
576,8/16/95,4:42:30, 64, 405
577,1/10/01,13:21:51, 3, 75
578,1/1/03,3:39:30, 64, 192
579,5/27/02,2:33:22, 59, 616
580,10/15/94,21:35:48, 7, 501
581,3/4/06,14:29:34, 42, 162
582,10/24/97,15:51:23, 62, 800
583,3/20/96,16:47:25, 70, 504
584,8/26/90,19:05:25, 45, 607
585,6/18/90,1:25:42, 67, 57
586,10/3/10,19:04:28, 1, 502
587,9/23/03,0:06:39, 4, 206
588,11/5/00,16:15:05, 25, 189
589,5/2/11,3:04:48, 37, 438
590,6/13/80,23:06:02, 76, 542
591,5/13/80,13:10:24, 20, 446
592,1/20/98,15:14:32, 13, 338
593,7/2/80,18:03:43, 16, 804
594,3/26/09,22:34:45, 95, 446
595,5/8/06,20:00:39, 65, 9
596,12/23/00,8:18:44, 5, 298
597,3/30/90,5:09:18, 89, 406
598,12/18/96,12:12:47, 22, 930
599,9/6/81,21:10:19, 85, 9
600,3/7/13,7:54:23, 34, 956
601,1/12/87,0:35:22, 76, 847
602,11/22/11,23:19:46, 71, 546
603,3/17/08,9:15:02, 49, 806
604,12/28/94,16:08:20, 29, 420
605,4/5/08,11:13:39, 57, 284
606,7/30/91,7:57:11, 56, 253
607,8/21/83,22:54:27, 6, 23
608,1/23/13,8:54:32, 29, 321
609,4/30/99,23:47:21, 90, 457
610,11/26/91,1:22:46, 39, 1000
611,8/2/82,3:24:06, 40, 654
612,4/12/02,6:10:34, 64, 173
613,4/22/93,7:44:23, 97, 585
614,9/24/11,12:44:01, 45, 673
615,2/13/91,1:20:07, 18, 655
616,1/16/13,21:58:15, 6, 211
617,3/4/98,22:17:20, 92, 939
618,10/29/12,3:44:33, 9, 330
619,11/11/92,23:38:41, 6, 860
620,7/12/81,18:44:14, 20, 380
621,3/14/04,20:29:46, 36, 300
622,7/1/10,5:39:27, 88, 22
623,3/9/85,21:47:59, 40, 233
624,3/15/94,16:38:22, 21, 992
625,8/13/08,12:47:50, 72, 74
626,2/19/83,2:23:19, 39, 767
627,4/21/86,8:48:22, 47, 55
628,2/15/97,14:04:31, 62, 394
629,4/4/07,1:09:15, 36, 237
630,7/7/08,3:04:44, 76, 628
631,6/5/88,21:23:32, 63, 779
632,12/12/84,9:26:23, 18, 828
633,11/10/08,18:25:54, 62, 144
634,4/7/06,6:46:50, 5, 2
635,8/27/02,14:32:58, 46, 18
636,11/17/04,22:07:29, 26, 450
637,12/15/03,5:08:34, 13, 715
638,3/25/90,17:56:13, 9, 324
639,2/14/96,14:04:47, 43, 463
640,11/10/96,9:27:11, 58, 849
641,2/26/05,7:13:10, 89, 517
642,4/9/92,1:35:22, 100, 599
643,2/20/11,16:29:35, 8, 511
644,10/17/86,12:48:27, 68, 614
645,3/14/04,2:47:42, 62, 773
646,8/17/08,23:22:02, 37, 663
647,11/17/80,5:41:11, 8, 241
648,7/31/93,1:31:02, 65, 750
649,5/3/80,12:18:44, 38, 763
650,2/15/01,8:06:43, 39, 490
651,3/17/87,8:09:41, 62, 314
652,11/6/94,8:34:31, 80, 639
653,5/1/83,18:57:41, 3, 116
654,8/27/94,10:58:00, 83, 636
655,3/24/91,21:36:47, 45, 240
656,8/9/91,16:48:54, 82, 312
657,4/15/95,16:23:13, 41, 341
658,1/5/93,3:03:05, 72, 927
659,9/8/00,13:02:31, 27, 845
660,12/28/83,0:27:07, 77, 641
661,1/15/89,13:00:46, 85, 828
662,6/21/82,6:54:10, 41, 789
663,5/5/13,2:22:39, 54, 868
664,11/4/99,16:12:57, 55, 675
665,3/31/91,3:21:03, 83, 151
666,7/27/87,15:05:40, 33, 930
667,9/16/97,7:39:59, 4, 541
668,5/9/08,12:23:57, 20, 105
669,2/17/87,0:59:39, 40, 174
670,2/13/84,10:31:28, 87, 120
671,11/18/04,6:14:45, 38, 295
672,9/18/93,20:21:44, 19, 342
673,5/3/93,19:54:53, 67, 278
674,8/5/82,1:33:12, 9, 647
675,12/11/05,21:39:49, 97, 816
676,3/27/95,11:01:57, 56, 364
677,8/4/92,6:06:51, 96, 311
678,2/10/83,10:05:35, 7, 577
679,12/28/86,5:26:58, 14, 431
680,9/16/99,7:34:04, 71, 743
681,6/11/01,6:26:17, 89, 814
682,11/6/81,0:33:16, 28, 182
683,4/1/04,11:54:05, 4, 650
684,10/30/09,17:02:37, 75, 138
685,8/17/06,21:18:54, 85, 400
686,7/31/97,4:20:42, 46, 99
687,4/26/01,14:55:32, 64, 312
688,1/20/98,23:22:50, 24, 347
689,3/20/11,1:58:52, 32, 85
690,8/3/84,22:14:41, 83, 197
691,6/11/03,17:46:27, 47, 513
692,4/22/86,7:49:25, 91, 617
693,1/19/90,18:34:23, 14, 946
694,2/11/99,12:28:08, 77, 253
695,11/1/86,9:18:14, 90, 830
696,4/26/00,9:32:41, 48, 289
697,5/28/01,10:10:51, 46, 334
698,4/18/97,2:18:36, 63, 665
699,7/27/92,17:17:27, 95, 700
